date,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,clear,nir,photo_id,grain_type,numpy_file
"2025-01-11,13:42:04",[  219] ,[ 1438] *,[  764] ,[ 1544] *,[ 1636] *,[ 1069] *,[  680] ,[  422] ,[ 1940] *,[   95] ,20250111_134204_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134204_foto_normalized.npy
"2025-01-11,13:42:20",[  219] ,[ 1439] *,[  765] ,[ 1546] *,[ 1637] *,[ 1070] *,[  681] ,[  422] ,[ 1943] *,[   95] ,20250111_134220_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134220_foto_normalized.npy
"2025-01-11,13:42:35",[  219] ,[ 1439] *,[  765] ,[ 1545] *,[ 1637] *,[ 1070] *,[  680] ,[  422] ,[ 1944] *,[   95] ,20250111_134235_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134235_foto_normalized.npy
"2025-01-11,13:42:56",[  220] ,[ 1439] *,[  765] ,[ 1546] *,[ 1638] *,[ 1071] *,[  681] ,[  422] ,[ 1946] *,[   95] ,20250111_134256_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134256_foto_normalized.npy
"2025-01-11,13:44:32",[  219] ,[ 1438] *,[  765] ,[ 1545] *,[ 1636] *,[ 1069] *,[  680] ,[  422] ,[ 1948] *,[   95] ,20250111_134432_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134432_foto_normalized.npy
"2025-01-11,13:44:47",[  219] ,[ 1438] *,[  765] ,[ 1544] *,[ 1636] *,[ 1070] *,[  680] ,[  422] ,[ 1949] *,[   95] ,20250111_134447_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134447_foto_normalized.npy
"2025-01-11,13:45:15",[  196] ,[ 1224] *,[  684] ,[ 1377] *,[ 1469] *,[  910] ,[  596] ,[  375] ,[ 2143] **,[  104] ,20250111_134515_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134515_foto_normalized.npy
"2025-01-11,13:48:53",[  196] ,[ 1222] *,[  684] ,[ 1375] *,[ 1467] *,[  909] ,[  595] ,[  375] ,[ 2140] **,[  104] ,20250111_134853_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134853_foto_normalized.npy
"2025-01-11,13:49:05",[  196] ,[ 1221] *,[  683] ,[ 1375] *,[ 1467] *,[  908] ,[  595] ,[  374] ,[ 2141] **,[  104] ,20250111_134905_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134905_foto_normalized.npy
"2025-01-11,13:49:12",[  196] ,[ 1221] *,[  683] ,[ 1375] *,[ 1466] *,[  908] ,[  595] ,[  374] ,[ 2141] **,[  104] ,20250111_134912_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134912_foto_normalized.npy
"2025-01-11,13:49:29",[  197] ,[ 1224] *,[  684] ,[ 1377] *,[ 1469] *,[  910] ,[  596] ,[  375] ,[ 2149] **,[  104] ,20250111_134929_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134929_foto_normalized.npy
"2025-01-11,13:49:41",[  195] ,[ 1218] *,[  682] ,[ 1373] *,[ 1464] *,[  906] ,[  593] ,[  374] ,[ 2140] **,[  104] ,20250111_134941_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134941_foto_normalized.npy
"2025-01-11,13:49:52",[  193] ,[ 1170] *,[  661] ,[ 1334] *,[ 1425] *,[  870] ,[  574] ,[  362] ,[ 2188] **,[  106] ,20250111_134952_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134952_foto_normalized.npy
"2025-01-11,13:50:04",[  192] ,[ 1167] *,[  660] ,[ 1331] *,[ 1423] *,[  868] ,[  573] ,[  362] ,[ 2184] **,[  106] ,20250111_135004_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135004_foto_normalized.npy
"2025-01-11,13:50:19",[  192] ,[ 1155] *,[  654] ,[ 1321] *,[ 1412] *,[  859] ,[  568] ,[  359] ,[ 2193] **,[  106] ,20250111_135019_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135019_foto_normalized.npy
"2025-01-11,13:50:35",[  191] ,[ 1132] *,[  642] ,[ 1302] *,[ 1394] *,[  840] ,[  558] ,[  353] ,[ 2214] **,[  107] ,20250111_135035_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135035_foto_normalized.npy
"2025-01-11,13:50:48",[  191] ,[ 1133] *,[  643] ,[ 1303] *,[ 1395] *,[  842] ,[  559] ,[  354] ,[ 2217] **,[  107] ,20250111_135048_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135048_foto_normalized.npy
"2025-01-11,13:51:10",[  191] ,[ 1133] *,[  643] ,[ 1303] *,[ 1395] *,[  841] ,[  558] ,[  354] ,[ 2215] **,[  107] ,20250111_135110_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135110_foto_normalized.npy
"2025-01-11,13:51:22",[  192] ,[ 1134] *,[  643] ,[ 1304] *,[ 1396] *,[  842] ,[  558] ,[  353] ,[ 2217] **,[  107] ,20250111_135122_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135122_foto_normalized.npy
"2025-01-11,13:51:34",[  191] ,[ 1133] *,[  642] ,[ 1301] *,[ 1394] *,[  841] ,[  558] ,[  354] ,[ 2216] **,[  107] ,20250111_135134_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135134_foto_normalized.npy
"2025-01-11,13:51:47",[  191] ,[ 1133] *,[  643] ,[ 1302] *,[ 1394] *,[  841] ,[  559] ,[  354] ,[ 2217] **,[  107] ,20250111_135147_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135147_foto_normalized.npy
"2025-01-11,13:51:59",[  191] ,[ 1132] *,[  643] ,[ 1302] *,[ 1394] *,[  841] ,[  558] ,[  353] ,[ 2212] **,[  107] ,20250111_135159_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135159_foto_normalized.npy
"2025-01-11,13:52:10",[  191] ,[ 1130] *,[  642] ,[ 1300] *,[ 1391] *,[  839] ,[  557] ,[  353] ,[ 2207] **,[  107] ,20250111_135210_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135210_foto_normalized.npy
"2025-01-11,13:52:22",[  191] ,[ 1132] *,[  643] ,[ 1301] *,[ 1393] *,[  840] ,[  558] ,[  353] ,[ 2213] **,[  107] ,20250111_135222_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135222_foto_normalized.npy
"2025-01-11,13:52:34",[  192] ,[ 1134] *,[  643] ,[ 1302] *,[ 1394] *,[  841] ,[  559] ,[  354] ,[ 2213] **,[  107] ,20250111_135234_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135234_foto_normalized.npy
"2025-01-11,13:52:46",[  191] ,[ 1132] *,[  643] ,[ 1300] *,[ 1392] *,[  840] ,[  558] ,[  353] ,[ 2211] **,[  107] ,20250111_135246_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135246_foto_normalized.npy
"2025-01-11,13:52:59",[  191] ,[ 1133] *,[  643] ,[ 1302] *,[ 1393] *,[  841] ,[  559] ,[  354] ,[ 2214] **,[  107] ,20250111_135259_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135259_foto_normalized.npy
"2025-01-11,13:53:11",[  191] ,[ 1132] *,[  643] ,[ 1301] *,[ 1393] *,[  840] ,[  558] ,[  354] ,[ 2210] **,[  107] ,20250111_135311_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135311_foto_normalized.npy
"2025-01-11,13:53:29",[  191] ,[ 1132] *,[  643] ,[ 1301] *,[ 1393] *,[  840] ,[  558] ,[  353] ,[ 2210] **,[  107] ,20250111_135329_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135329_foto_normalized.npy
"2025-01-11,13:53:41",[  191] ,[ 1132] *,[  643] ,[ 1301] *,[ 1393] *,[  841] ,[  558] ,[  353] ,[ 2214] **,[  107] ,20250111_135341_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135341_foto_normalized.npy
"2025-01-11,13:53:53",[  191] ,[ 1131] *,[  642] ,[ 1302] *,[ 1392] *,[  839] ,[  557] ,[  353] ,[ 2210] **,[  107] ,20250111_135353_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135353_foto_normalized.npy
"2025-01-11,13:54:05",[  191] ,[ 1133] *,[  644] ,[ 1303] *,[ 1394] *,[  842] ,[  558] ,[  353] ,[ 2216] **,[  107] ,20250111_135405_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135405_foto_normalized.npy
"2025-01-11,13:54:19",[  191] ,[ 1132] *,[  643] ,[ 1301] *,[ 1393] *,[  841] ,[  558] ,[  353] ,[ 2212] **,[  107] ,20250111_135419_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135419_foto_normalized.npy
"2025-01-11,13:54:32",[  191] ,[ 1131] *,[  643] ,[ 1301] *,[ 1392] *,[  840] ,[  558] ,[  353] ,[ 2211] **,[  107] ,20250111_135432_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135432_foto_normalized.npy
"2025-01-11,13:54:51",[  192] ,[ 1133] *,[  643] ,[ 1302] *,[ 1393] *,[  840] ,[  559] ,[  354] ,[ 2214] **,[  107] ,20250111_135451_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135451_foto_normalized.npy
"2025-01-11,13:55:07",[  191] ,[ 1131] *,[  643] ,[ 1301] *,[ 1392] *,[  840] ,[  558] ,[  353] ,[ 2209] **,[  107] ,20250111_135507_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135507_foto_normalized.npy
"2025-01-11,13:55:19",[  191] ,[ 1132] *,[  643] ,[ 1301] *,[ 1392] *,[  840] ,[  558] ,[  354] ,[ 2211] **,[  107] ,20250111_135519_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_135519_foto_normalized.npy
